,Siruta,Localitate,Votanti_LP,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_,0
246,19212,Teiu,276000,203.55,203.55,678.5,678.5,2714,135.7,203.55,678.5,Femei_35-44
247,19249,Tigveni,277000,524.25,524.25,1747.5,1747.5,6990,349.5,524.25,1747.5,Femei_35-44
248,19338,Titesti,278000,769.35,769.35,2564.5,2564.5,10258,512.9,769.35,2564.5,Femei_35-44
249,19392,Uda,279000,294.0,294.0,980.0,980.0,3920,196.0,294.0,980.0,Femei_35-44
250,19560,Ungheni,280000,420.0,420.0,1400.0,1400.0,5600,280.0,420.0,1400.0,Femei_35-44
251,19631,Valea Danului,281000,453.0,453.0,1510.0,1510.0,6040,302.0,453.0,1510.0,Femei_35-44
252,19695,Valea Iasului,282000,415.35,415.35,1384.5,1384.5,5538,276.9,415.35,1384.5,Femei_35-44
253,19793,Vedea,283000,541.8,541.8,1806.0,1806.0,7224,361.2,541.8,1806.0,Femei_35-44
254,19999,Vladesti,284000,483.45,483.45,1611.5,1611.5,6446,322.3,483.45,1611.5,Femei_35-44
255,20048,Raca,285000,169.2,169.2,564.0,564.0,2256,112.8,169.2,564.0,Femei_35-44
256,20055,Vulturesti,286000,421.8,421.8,1406.0,1406.0,5624,281.2,421.8,1406.0,Femei_35-44
257,20063,Bughea De Sus,287000,450.3,450.3,1501.0,1501.0,6004,300.2,450.3,1501.0,Femei_35-44
258,20297,Municipiul Bacau,288000,29604.3,29604.3,98681.0,98681.0,394724,19736.2,29604.3,98681.0,Femei_35-44
259,20313,Hemeius,289000,826.8,826.8,2756.0,2756.0,11024,551.2,826.8,2756.0,Femei_35-44
260,20359,Letea Veche,290000,1035.45,1035.45,3451.5,3451.5,13806,690.3,1035.45,3451.5,Femei_35-44
261,20411,Magura,291000,765.75,765.75,2552.5,2552.5,10210,510.5,765.75,2552.5,Femei_35-44
262,20466,Margineni,292000,1479.45,1479.45,4931.5,4931.5,19726,986.3,1479.45,4931.5,Femei_35-44
263,20563,Municipiul Onesti,293000,7895.85,7895.85,26319.5,26319.5,105278,5263.9,7895.85,26319.5,Femei_35-44
264,20607,Gura Vaii,294000,792.9,792.9,2643.0,2643.0,10572,528.6,792.9,2643.0,Femei_35-44
265,20670,Stefan Cel Mare,295000,788.55,788.55,2628.5,2628.5,10514,525.7,788.55,2628.5,Femei_35-44
266,20778,Oras Buhusi,296000,3125.7,3125.7,10419.0,10419.0,41676,2083.8,3125.7,10419.0,Femei_35-44
267,20821,Oras Comanesti,297000,3608.85,3608.85,12029.5,12029.5,48118,2405.9,3608.85,12029.5,Femei_35-44
268,20876,Municipiul Moinesti,298000,3707.25,3707.25,12357.5,12357.5,49430,2471.5,3707.25,12357.5,Femei_35-44
269,20910,Oras Slanic-Moldova,299000,775.35,775.35,2584.5,2584.5,10338,516.9,775.35,2584.5,Femei_35-44
270,20965,Oras Targu Ocna,300000,1970.1,1970.1,6567.0,6567.0,26268,1313.4,1970.1,6567.0,Femei_35-44
271,21007,Agas,301000,935.4,935.4,3118.0,3118.0,12472,623.6,935.4,3118.0,Femei_35-44
272,21098,Ardeoani,302000,373.95,373.95,1246.5,1246.5,4986,249.3,373.95,1246.5,Femei_35-44
273,21123,Asau,303000,1073.1,1073.1,3577.0,3577.0,14308,715.4,1073.1,3577.0,Femei_35-44
274,21196,Balcani,304000,1219.05,1219.05,4063.5,4063.5,16254,812.7,1219.05,4063.5,Femei_35-44
275,21249,Beresti-Bistrita,305000,336.9,336.9,1123.0,1123.0,4492,224.6,336.9,1123.0,Femei_35-44
276,21338,Beresti-Tazlau,306000,861.0,861.0,2870.0,2870.0,11480,574.0,861.0,2870.0,Femei_35-44
277,21418,Berzunti,307000,806.7,806.7,2689.0,2689.0,10756,537.8,806.7,2689.0,Femei_35-44
278,21454,Barsanesti,308000,725.7,725.7,2419.0,2419.0,9676,483.8,725.7,2419.0,Femei_35-44
279,21506,Blagesti,309000,1147.35,1147.35,3824.5,3824.5,15298,764.9,1147.35,3824.5,Femei_35-44
280,21560,Bogdanesti,310000,430.5,430.5,1435.0,1435.0,5740,287.0,430.5,1435.0,Femei_35-44
281,21597,Brusturoasa,311000,526.5,526.5,1755.0,1755.0,7020,351.0,526.5,1755.0,Femei_35-44
282,21668,Buhoci,312000,775.05,775.05,2583.5,2583.5,10334,516.7,775.05,2583.5,Femei_35-44
283,21720,Casin,313000,595.5,595.5,1985.0,1985.0,7940,397.0,595.5,1985.0,Femei_35-44
284,21757,Caiuti,314000,813.0,813.0,2710.0,2710.0,10840,542.0,813.0,2710.0,Femei_35-44
285,21855,Cleja,315000,1078.05,1078.05,3593.5,3593.5,14374,718.7,1078.05,3593.5,Femei_35-44
286,21891,Colonesti,316000,345.75,345.75,1152.5,1152.5,4610,230.5,345.75,1152.5,Femei_35-44
287,21971,Corbasca,317000,837.45,837.45,2791.5,2791.5,11166,558.3,837.45,2791.5,Femei_35-44
288,22059,Cotofanesti,318000,543.75,543.75,1812.5,1812.5,7250,362.5,543.75,1812.5,Femei_35-44
289,22111,Damienesti,319000,291.0,291.0,970.0,970.0,3880,194.0,291.0,970.0,Femei_35-44
290,22166,Oras Darmanesti,320000,2216.55,2216.55,7388.5,7388.5,29554,1477.7,2216.55,7388.5,Femei_35-44
291,22237,Dealu Morii,321000,424.8,424.8,1416.0,1416.0,5664,283.2,424.8,1416.0,Femei_35-44
292,22380,Dofteana,322000,1695.9,1695.9,5653.0,5653.0,22612,1130.6,1695.9,5653.0,Femei_35-44
293,22460,Faraoani,323000,834.15,834.15,2780.5,2780.5,11122,556.1,834.15,2780.5,Femei_35-44
294,22488,Filipeni,324000,341.7,341.7,1139.0,1139.0,4556,227.8,341.7,1139.0,Femei_35-44
295,22576,Filipesti,325000,702.15,702.15,2340.5,2340.5,9362,468.1,702.15,2340.5,Femei_35-44
296,22665,Gaiceana,326000,434.1,434.1,1447.0,1447.0,5788,289.4,434.1,1447.0,Femei_35-44
297,22718,Ghimes-Faget,327000,736.5,736.5,2455.0,2455.0,9820,491.0,736.5,2455.0,Femei_35-44
298,22781,Garleni,328000,1064.7,1064.7,3549.0,3549.0,14196,709.8,1064.7,3549.0,Femei_35-44
299,22834,Glavanesti,329000,507.15,507.15,1690.5,1690.5,6762,338.1,507.15,1690.5,Femei_35-44
300,22898,Helegiu,330000,1015.05,1015.05,3383.5,3383.5,13534,676.7,1015.05,3383.5,Femei_35-44
301,22941,Horgesti,331000,837.9,837.9,2793.0,2793.0,11172,558.6,837.9,2793.0,Femei_35-44
302,23047,Huruiesti,332000,365.4,365.4,1218.0,1218.0,4872,243.6,365.4,1218.0,Femei_35-44
303,23127,Izvoru Berheciului,333000,253.2,253.2,844.0,844.0,3376,168.8,253.2,844.0,Femei_35-44
304,23207,Lipova,334000,477.15,477.15,1590.5,1590.5,6362,318.1,477.15,1590.5,Femei_35-44
305,23289,Livezi,335000,839.25,839.25,2797.5,2797.5,11190,559.5,839.25,2797.5,Femei_35-44
306,23350,Luizi-Calugara,336000,804.15,804.15,2680.5,2680.5,10722,536.1,804.15,2680.5,Femei_35-44
307,23387,Magiresti,337000,654.45,654.45,2181.5,2181.5,8726,436.3,654.45,2181.5,Femei_35-44
308,23449,Manastirea Casin,338000,828.3,828.3,2761.0,2761.0,11044,552.2,828.3,2761.0,Femei_35-44
309,23494,Motoseni,339000,519.3,519.3,1731.0,1731.0,6924,346.2,519.3,1731.0,Femei_35-44
310,23644,Negri,340000,438.0,438.0,1460.0,1460.0,5840,292.0,438.0,1460.0,Femei_35-44
311,23715,Nicolae Balcescu,341000,1512.15,1512.15,5040.5,5040.5,20162,1008.1,1512.15,5040.5,Femei_35-44
312,23797,Oituz,342000,1426.35,1426.35,4754.5,4754.5,19018,950.9,1426.35,4754.5,Femei_35-44
313,23868,Oncesti,343000,250.65,250.65,835.5,835.5,3342,167.1,250.65,835.5,Femei_35-44
314,23948,Orbeni,344000,594.3,594.3,1981.0,1981.0,7924,396.2,594.3,1981.0,Femei_35-44
315,23975,Palanca,345000,520.5,520.5,1735.0,1735.0,6940,347.0,520.5,1735.0,Femei_35-44
316,24034,Parava,346000,509.85,509.85,1699.5,1699.5,6798,339.9,509.85,1699.5,Femei_35-44
317,24089,Parincea,347000,586.65,586.65,1955.5,1955.5,7822,391.1,586.65,1955.5,Femei_35-44
318,24187,Pancesti,348000,664.8,664.8,2216.0,2216.0,8864,443.2,664.8,2216.0,Femei_35-44
319,24276,Pargaresti,349000,730.95,730.95,2436.5,2436.5,9746,487.3,730.95,2436.5,Femei_35-44
320,24338,Parjol,350000,981.9,981.9,3273.0,3273.0,13092,654.6,981.9,3273.0,Femei_35-44
321,24427,Plopana,351000,511.05,511.05,1703.5,1703.5,6814,340.7,511.05,1703.5,Femei_35-44
322,24524,Podu Turcului,352000,769.2,769.2,2564.0,2564.0,10256,512.8,769.2,2564.0,Femei_35-44
323,24631,Poduri,353000,1222.65,1222.65,4075.5,4075.5,16302,815.1,1222.65,4075.5,Femei_35-44
324,24711,Racova,354000,536.7,536.7,1789.0,1789.0,7156,357.8,536.7,1789.0,Femei_35-44
325,24766,Racaciuni,355000,1256.85,1256.85,4189.5,4189.5,16758,837.9,1256.85,4189.5,Femei_35-44
326,24837,Rachitoasa,356000,736.35,736.35,2454.5,2454.5,9818,490.9,736.35,2454.5,Femei_35-44
327,24999,Rosiori,357000,357.3,357.3,1191.0,1191.0,4764,238.2,357.3,1191.0,Femei_35-44
328,25068,Sascut,358000,1507.05,1507.05,5023.5,5023.5,20094,1004.7,1507.05,5023.5,Femei_35-44
329,25148,Sanduleni,359000,701.25,701.25,2337.5,2337.5,9350,467.5,701.25,2337.5,Femei_35-44
330,25228,Saucesti,360000,813.3,813.3,2711.0,2711.0,10844,542.2,813.3,2711.0,Femei_35-44
331,25291,Scorteni,361000,463.05,463.05,1543.5,1543.5,6174,308.7,463.05,1543.5,Femei_35-44
332,25362,Secuieni,362000,346.2,346.2,1154.0,1154.0,4616,230.8,346.2,1154.0,Femei_35-44
333,25488,Solont,363000,552.0,552.0,1840.0,1840.0,7360,368.0,552.0,1840.0,Femei_35-44
334,25521,Stanisesti,364000,711.75,711.75,2372.5,2372.5,9490,474.5,711.75,2372.5,Femei_35-44
335,25629,Strugari,365000,385.95,385.95,1286.5,1286.5,5146,257.3,385.95,1286.5,Femei_35-44
336,25692,Tamasi,366000,465.15,465.15,1550.5,1550.5,6202,310.1,465.15,1550.5,Femei_35-44
337,25745,Tatarasti,367000,372.75,372.75,1242.5,1242.5,4970,248.5,372.75,1242.5,Femei_35-44
338,25825,Targu Trotus,368000,857.25,857.25,2857.5,2857.5,11430,571.5,857.25,2857.5,Femei_35-44
339,25861,Traian,369000,475.5,475.5,1585.0,1585.0,6340,317.0,475.5,1585.0,Femei_35-44
340,25932,Ungureni,370000,587.7,587.7,1959.0,1959.0,7836,391.8,587.7,1959.0,Femei_35-44
341,26029,Urechesti,371000,564.9,564.9,1883.0,1883.0,7532,376.6,564.9,1883.0,Femei_35-44
342,26083,Valea Seaca,372000,650.85,650.85,2169.5,2169.5,8678,433.9,650.85,2169.5,Femei_35-44
343,26118,Vultureni,373000,315.15,315.15,1050.5,1050.5,4202,210.1,315.15,1050.5,Femei_35-44
344,26289,Zemes,374000,739.05,739.05,2463.5,2463.5,9854,492.7,739.05,2463.5,Femei_35-44
345,26320,Sarata,375000,333.75,333.75,1112.5,1112.5,4450,222.5,333.75,1112.5,Femei_35-44
346,26338,Buciumi,376000,486.3,486.3,1621.0,1621.0,6484,324.2,486.3,1621.0,Femei_35-44
347,26346,Gioseni,377000,630.45,630.45,2101.5,2101.5,8406,420.3,630.45,2101.5,Femei_35-44
348,26353,Odobesti,378000,368.85,368.85,1229.5,1229.5,4918,245.9,368.85,1229.5,Femei_35-44
349,26361,Prajesti,379000,350.25,350.25,1167.5,1167.5,4670,233.5,350.25,1167.5,Femei_35-44
350,26379,Itesti,380000,224.85,224.85,749.5,749.5,2998,149.9,224.85,749.5,Femei_35-44
351,26564,Municipiul Oradea,381000,33427.5,33427.5,111425.0,111425.0,445700,22285.0,33427.5,111425.0,Femei_35-44
352,26582,Sanmartin,382000,1622.1,1622.1,5407.0,5407.0,21628,1081.4,1622.1,5407.0,Femei_35-44
353,26653,Santandrei,383000,858.9,858.9,2863.0,2863.0,11452,572.6,858.9,2863.0,Femei_35-44
354,26699,Oras Alesd,384000,1693.95,1693.95,5646.5,5646.5,22586,1129.3,1693.95,5646.5,Femei_35-44
355,26742,Astileu,385000,558.15,558.15,1860.5,1860.5,7442,372.1,558.15,1860.5,Femei_35-44
356,26804,Municipiul Beius,386000,1721.55,1721.55,5738.5,5738.5,22954,1147.7,1721.55,5738.5,Femei_35-44
357,26840,Oras Stei,387000,1115.1,1115.1,3717.0,3717.0,14868,743.4,1115.1,3717.0,Femei_35-44
358,26877,Municipiul Marghita,388000,2737.8,2737.8,9126.0,9126.0,36504,1825.2,2737.8,9126.0,Femei_35-44
359,26920,Oras Nucet,389000,319.65,319.65,1065.5,1065.5,4262,213.1,319.65,1065.5,Femei_35-44
360,26975,Municipiul Salonta,390000,2910.15,2910.15,9700.5,9700.5,38802,1940.1,2910.15,9700.5,Femei_35-44
361,27007,Oras Vascau,391000,364.35,364.35,1214.5,1214.5,4858,242.9,364.35,1214.5,Femei_35-44
362,27070,Abram,392000,466.5,466.5,1555.0,1555.0,6220,311.0,466.5,1555.0,Femei_35-44
363,27169,Abramut,393000,470.4,470.4,1568.0,1568.0,6272,313.6,470.4,1568.0,Femei_35-44
364,27212,Auseu,394000,447.3,447.3,1491.0,1491.0,5964,298.2,447.3,1491.0,Femei_35-44
365,27285,Avram Iancu,395000,519.75,519.75,1732.5,1732.5,6930,346.5,519.75,1732.5,Femei_35-44
366,27329,Balc,396000,501.15,501.15,1670.5,1670.5,6682,334.1,501.15,1670.5,Femei_35-44
367,27383,Batar,397000,846.6,846.6,2822.0,2822.0,11288,564.4,846.6,2822.0,Femei_35-44
368,27436,Biharia,398000,665.85,665.85,2219.5,2219.5,8878,443.9,665.85,2219.5,Femei_35-44
369,27506,Boianu Mare,399000,199.8,199.8,666.0,666.0,2664,133.2,199.8,666.0,Femei_35-44
370,27560,Borod,400000,600.45,600.45,2001.5,2001.5,8006,400.3,600.45,2001.5,Femei_35-44
371,27631,Bors,401000,625.05,625.05,2083.5,2083.5,8334,416.7,625.05,2083.5,Femei_35-44
372,27686,Bratca,402000,747.0,747.0,2490.0,2490.0,9960,498.0,747.0,2490.0,Femei_35-44
373,27757,Brusturi,403000,549.9,549.9,1833.0,1833.0,7332,366.6,549.9,1833.0,Femei_35-44
374,27846,Budureasa,404000,405.3,405.3,1351.0,1351.0,5404,270.2,405.3,1351.0,Femei_35-44
375,27908,Buduslau,405000,310.5,310.5,1035.0,1035.0,4140,207.0,310.5,1035.0,Femei_35-44
376,27935,Bulz,406000,320.85,320.85,1069.5,1069.5,4278,213.9,320.85,1069.5,Femei_35-44
377,27971,Buntesti,407000,668.55,668.55,2228.5,2228.5,8914,445.7,668.55,2228.5,Femei_35-44
378,28077,Cabesti,408000,277.95,277.95,926.5,926.5,3706,185.3,277.95,926.5,Femei_35-44
379,28139,Capalna,409000,222.3,222.3,741.0,741.0,2964,148.2,222.3,741.0,Femei_35-44
380,28193,Carpinet,410000,275.25,275.25,917.5,917.5,3670,183.5,275.25,917.5,Femei_35-44
381,28246,Cefa,411000,354.75,354.75,1182.5,1182.5,4730,236.5,354.75,1182.5,Femei_35-44
382,28335,Ceica,412000,531.75,531.75,1772.5,1772.5,7090,354.5,531.75,1772.5,Femei_35-44
383,28415,Cetariu,413000,325.2,325.2,1084.0,1084.0,4336,216.8,325.2,1084.0,Femei_35-44
384,28497,Cherechiu,414000,373.35,373.35,1244.5,1244.5,4978,248.9,373.35,1244.5,Femei_35-44
385,28530,Chislaz,415000,475.95,475.95,1586.5,1586.5,6346,317.3,475.95,1586.5,Femei_35-44
386,28610,Ciuhoi,416000,341.4,341.4,1138.0,1138.0,4552,227.6,341.4,1138.0,Femei_35-44
387,28665,Ciumeghiu,417000,689.25,689.25,2297.5,2297.5,9190,459.5,689.25,2297.5,Femei_35-44
388,28709,Campani,418000,361.5,361.5,1205.0,1205.0,4820,241.0,361.5,1205.0,Femei_35-44
389,28763,Cociuba Mare,419000,439.35,439.35,1464.5,1464.5,5858,292.9,439.35,1464.5,Femei_35-44
390,28816,Copacel,420000,324.3,324.3,1081.0,1081.0,4324,216.2,324.3,1081.0,Femei_35-44
391,28889,Cristioru De Jos,421000,200.85,200.85,669.5,669.5,2678,133.9,200.85,669.5,Femei_35-44
392,28941,Curatele,422000,367.8,367.8,1226.0,1226.0,4904,245.2,367.8,1226.0,Femei_35-44
393,29001,Curtuiseni,423000,600.45,600.45,2001.5,2001.5,8006,400.3,600.45,2001.5,Femei_35-44
394,29038,Derna,424000,398.85,398.85,1329.5,1329.5,5318,265.9,398.85,1329.5,Femei_35-44
395,29092,Diosig,425000,1060.05,1060.05,3533.5,3533.5,14134,706.7,1060.05,3533.5,Femei_35-44
396,29154,Dobresti,426000,818.4,818.4,2728.0,2728.0,10912,545.6,818.4,2728.0,Femei_35-44
397,29243,Draganesti,427000,440.1,440.1,1467.0,1467.0,5868,293.4,440.1,1467.0,Femei_35-44
398,29341,Dragesti,428000,391.05,391.05,1303.5,1303.5,5214,260.7,391.05,1303.5,Femei_35-44
399,29403,Finis,429000,547.05,547.05,1823.5,1823.5,7294,364.7,547.05,1823.5,Femei_35-44
400,29467,Girisu De Cris,430000,579.45,579.45,1931.5,1931.5,7726,386.3,579.45,1931.5,Femei_35-44
401,29519,Hidiselu De Sus,431000,466.65,466.65,1555.5,1555.5,6222,311.1,466.65,1555.5,Femei_35-44
402,29573,Holod,432000,481.05,481.05,1603.5,1603.5,6414,320.7,481.05,1603.5,Femei_35-44
403,29662,Husasau De Tinca,433000,349.65,349.65,1165.5,1165.5,4662,233.1,349.65,1165.5,Femei_35-44
404,29724,Ineu,434000,717.9,717.9,2393.0,2393.0,9572,478.6,717.9,2393.0,Femei_35-44
405,29760,Lazuri De Beius,435000,237.0,237.0,790.0,790.0,3160,158.0,237.0,790.0,Femei_35-44
406,29813,Lazareni,436000,481.35,481.35,1604.5,1604.5,6418,320.9,481.35,1604.5,Femei_35-44
407,29902,Lugasu De Jos,437000,547.95,547.95,1826.5,1826.5,7306,365.3,547.95,1826.5,Femei_35-44
408,29948,Lunca,438000,411.6,411.6,1372.0,1372.0,5488,274.4,411.6,1372.0,Femei_35-44
409,30014,Madaras,439000,420.0,420.0,1400.0,1400.0,5600,280.0,420.0,1400.0,Femei_35-44
410,30069,Magesti,440000,408.45,408.45,1361.5,1361.5,5446,272.3,408.45,1361.5,Femei_35-44
411,30149,Nojorid,441000,807.15,807.15,2690.5,2690.5,10762,538.1,807.15,2690.5,Femei_35-44
412,30229,Olcea,442000,414.75,414.75,1382.5,1382.5,5530,276.5,414.75,1382.5,Femei_35-44
413,30274,Osorhei,443000,1021.65,1021.65,3405.5,3405.5,13622,681.1,1021.65,3405.5,Femei_35-44
414,30336,Pietroasa,444000,477.6,477.6,1592.0,1592.0,6368,318.4,477.6,1592.0,Femei_35-44
415,30416,Pocola,445000,218.85,218.85,729.5,729.5,2918,145.9,218.85,729.5,Femei_35-44
416,30470,Pomezeu,446000,420.0,420.0,1400.0,1400.0,5600,280.0,420.0,1400.0,Femei_35-44
417,30568,Popesti,447000,1198.65,1198.65,3995.5,3995.5,15982,799.1,1198.65,3995.5,Femei_35-44
418,30648,Rabagani,448000,300.0,300.0,1000.0,1000.0,4000,200.0,300.0,1000.0,Femei_35-44
419,30719,Remetea,449000,431.85,431.85,1439.5,1439.5,5758,287.9,431.85,1439.5,Femei_35-44
420,30773,Rieni,450000,457.5,457.5,1525.0,1525.0,6100,305.0,457.5,1525.0,Femei_35-44
421,30844,Rosia,451000,369.15,369.15,1230.5,1230.5,4922,246.1,369.15,1230.5,Femei_35-44
422,30871,Sacadat,452000,270.0,270.0,900.0,900.0,3600,180.0,270.0,900.0,Femei_35-44
423,30915,Oras Sacueni,453000,1902.75,1902.75,6342.5,6342.5,25370,1268.5,1902.75,6342.5,Femei_35-44
424,30988,Salacea,454000,466.65,466.65,1555.5,1555.5,6222,311.1,466.65,1555.5,Femei_35-44
425,31011,Salard,455000,674.7,674.7,2249.0,2249.0,8996,449.8,674.7,2249.0,Femei_35-44
426,31057,Sambata,456000,204.9,204.9,683.0,683.0,2732,136.6,204.9,683.0,Femei_35-44
427,31128,Sarbi,457000,374.25,374.25,1247.5,1247.5,4990,249.5,374.25,1247.5,Femei_35-44
428,31208,Spinus,458000,174.9,174.9,583.0,583.0,2332,116.6,174.9,583.0,Femei_35-44
429,31262,Suplacu De Barcau,459000,683.55,683.55,2278.5,2278.5,9114,455.7,683.55,2278.5,Femei_35-44
430,31333,Simian,460000,612.15,612.15,2040.5,2040.5,8162,408.1,612.15,2040.5,Femei_35-44
431,31379,Sinteu,461000,169.65,169.65,565.5,565.5,2262,113.1,169.65,565.5,Femei_35-44
432,31422,Soimi,462000,379.35,379.35,1264.5,1264.5,5058,252.9,379.35,1264.5,Femei_35-44
433,31510,Suncuius,463000,483.75,483.75,1612.5,1612.5,6450,322.5,483.75,1612.5,Femei_35-44
434,31565,Tarcea,464000,412.2,412.2,1374.0,1374.0,5496,274.8,412.2,1374.0,Femei_35-44
435,31609,Tarcaia,465000,309.0,309.0,1030.0,1030.0,4120,206.0,309.0,1030.0,Femei_35-44
436,31654,Tauteu,466000,683.1,683.1,2277.0,2277.0,9108,455.4,683.1,2277.0,Femei_35-44
437,31716,Tileagd,467000,1060.65,1060.65,3535.5,3535.5,14142,707.1,1060.65,3535.5,Femei_35-44
438,31789,Tinca,468000,1253.55,1253.55,4178.5,4178.5,16714,835.7,1253.55,4178.5,Femei_35-44
439,31841,Tulca,469000,409.65,409.65,1365.5,1365.5,5462,273.1,409.65,1365.5,Femei_35-44
440,31878,Tetchea,470000,487.05,487.05,1623.5,1623.5,6494,324.7,487.05,1623.5,Femei_35-44
441,31921,Uileacu De Beius,471000,308.4,308.4,1028.0,1028.0,4112,205.6,308.4,1028.0,Femei_35-44
442,31976,Vadu Crisului,472000,606.9,606.9,2023.0,2023.0,8092,404.6,606.9,2023.0,Femei_35-44
443,32027,Oras Valea Lui Mihai,473000,1657.95,1657.95,5526.5,5526.5,22106,1105.3,1657.95,5526.5,Femei_35-44
444,32045,Viisoara,474000,199.35,199.35,664.5,664.5,2658,132.9,199.35,664.5,Femei_35-44
445,32090,Varciorog,475000,314.1,314.1,1047.0,1047.0,4188,209.4,314.1,1047.0,Femei_35-44
446,32153,Tamaseu,476000,309.6,309.6,1032.0,1032.0,4128,206.4,309.6,1032.0,Femei_35-44
447,32161,Paleu,477000,418.2,418.2,1394.0,1394.0,5576,278.8,418.2,1394.0,Femei_35-44
448,32179,Sannicolau Roman,478000,339.9,339.9,1133.0,1133.0,4532,226.6,339.9,1133.0,Femei_35-44
449,32187,Rosiori,479000,453.45,453.45,1511.5,1511.5,6046,302.3,453.45,1511.5,Femei_35-44
450,32195,Gepiu,480000,277.95,277.95,926.5,926.5,3706,185.3,277.95,926.5,Femei_35-44
451,32201,Toboliu,481000,314.4,314.4,1048.0,1048.0,4192,209.6,314.4,1048.0,Femei_35-44
452,32394,Municipiul Bistrita,482000,14012.25,14012.25,46707.5,46707.5,186830,9341.5,14012.25,46707.5,Femei_35-44
453,32483,Oras Beclean,483000,1850.25,1850.25,6167.5,6167.5,24670,1233.5,1850.25,6167.5,Femei_35-44
454,32544,Oras Nasaud,484000,1770.75,1770.75,5902.5,5902.5,23610,1180.5,1770.75,5902.5,Femei_35-44
455,32599,Oras Sangeorz-Bai,485000,1752.3,1752.3,5841.0,5841.0,23364,1168.2,1752.3,5841.0,Femei_35-44
456,32633,Bistrita Bargaului,486000,667.95,667.95,2226.5,2226.5,8906,445.3,667.95,2226.5,Femei_35-44
457,32660,Branistea,487000,474.0,474.0,1580.0,1580.0,6320,316.0,474.0,1580.0,Femei_35-44
458,32704,Budacu De Jos,488000,488.55,488.55,1628.5,1628.5,6514,325.7,488.55,1628.5,Femei_35-44
459,32768,Budesti,489000,294.15,294.15,980.5,980.5,3922,196.1,294.15,980.5,Femei_35-44
460,32811,Caianu Mic,490000,647.4,647.4,2158.0,2158.0,8632,431.6,647.4,2158.0,Femei_35-44
461,32884,Cetate,491000,434.25,434.25,1447.5,1447.5,5790,289.5,434.25,1447.5,Femei_35-44
462,32955,Ciceu-Giurgesti,492000,235.65,235.65,785.5,785.5,3142,157.1,235.65,785.5,Femei_35-44
463,33015,Chiochis,493000,441.0,441.0,1470.0,1470.0,5880,294.0,441.0,1470.0,Femei_35-44
464,33122,Chiuza,494000,333.45,333.45,1111.5,1111.5,4446,222.3,333.45,1111.5,Femei_35-44
465,33177,Cosbuc,495000,305.1,305.1,1017.0,1017.0,4068,203.4,305.1,1017.0,Femei_35-44
466,33202,Dumitra,496000,817.95,817.95,2726.5,2726.5,10906,545.3,817.95,2726.5,Femei_35-44
467,33248,Feldru,497000,1194.6,1194.6,3982.0,3982.0,15928,796.4,1194.6,3982.0,Femei_35-44
468,33275,Galatii Bistritei,498000,378.6,378.6,1262.0,1262.0,5048,252.4,378.6,1262.0,Femei_35-44
469,33337,Ilva Mare,499000,378.0,378.0,1260.0,1260.0,5040,252.0,378.0,1260.0,Femei_35-44
470,33364,Ilva Mica,500000,524.85,524.85,1749.5,1749.5,6998,349.9,524.85,1749.5,Femei_35-44
471,33382,Josenii Bargaului,501000,805.2,805.2,2684.0,2684.0,10736,536.8,805.2,2684.0,Femei_35-44
472,33435,Lechinta,502000,938.1,938.1,3127.0,3127.0,12508,625.4,938.1,3127.0,Femei_35-44
473,33514,Lesu,503000,442.05,442.05,1473.5,1473.5,5894,294.7,442.05,1473.5,Femei_35-44
474,33541,Livezile,504000,765.15,765.15,2550.5,2550.5,10202,510.1,765.15,2550.5,Femei_35-44
475,33603,Lunca Ilvei,505000,500.55,500.55,1668.5,1668.5,6674,333.7,500.55,1668.5,Femei_35-44
476,33621,Maieru,506000,1216.5,1216.5,4055.0,4055.0,16220,811.0,1216.5,4055.0,Femei_35-44
477,33658,Matei,507000,393.15,393.15,1310.5,1310.5,5242,262.1,393.15,1310.5,Femei_35-44
478,33729,Magura Ilvei,508000,326.55,326.55,1088.5,1088.5,4354,217.7,326.55,1088.5,Femei_35-44
479,33765,Mariselu,509000,386.1,386.1,1287.0,1287.0,5148,257.4,386.1,1287.0,Femei_35-44
480,33845,Micestii De Campie,510000,170.1,170.1,567.0,567.0,2268,113.4,170.1,567.0,Femei_35-44
481,33881,Milas,511000,192.6,192.6,642.0,642.0,2568,128.4,192.6,642.0,Femei_35-44
482,33952,Monor,512000,213.15,213.15,710.5,710.5,2842,142.1,213.15,710.5,Femei_35-44
483,33989,Nimigea,513000,813.15,813.15,2710.5,2710.5,10842,542.1,813.15,2710.5,Femei_35-44
484,34075,Nuseni,514000,428.55,428.55,1428.5,1428.5,5714,285.7,428.55,1428.5,Femei_35-44
485,34155,Parva,515000,389.1,389.1,1297.0,1297.0,5188,259.4,389.1,1297.0,Femei_35-44
486,34173,Petru Rares,516000,573.45,573.45,1911.5,1911.5,7646,382.3,573.45,1911.5,Femei_35-44
487,34235,Prundu Bargaului,517000,968.25,968.25,3227.5,3227.5,12910,645.5,968.25,3227.5,Femei_35-44
488,34262,Rebra,518000,415.35,415.35,1384.5,1384.5,5538,276.9,415.35,1384.5,Femei_35-44
489,34280,Rebrisoara,519000,745.2,745.2,2484.0,2484.0,9936,496.8,745.2,2484.0,Femei_35-44
